,Symbol,Date,price,3m,6m,9m,12m,ROE,P/E,P/B,D/E,Current_Ratio,Net_Profit_Margin,EBITDA,DilutedEPS,3m_momentum,6m_momentum,target,Security,GICS Sector
862,PYPL,2022-12-30 00:00:00-05:00,71.22000122070312,74.38999938964844,66.7300033569336,58.459999084472656,61.40999984741211,0.1193153793035414,34.07655560799193,4.067907734713141,51.38107921475782,1.2758620689655171,0.0879060978268769,4987000000.0,2.09,0.8274660331500606,1.019759521122194,0.9369559423362616,PayPal,Financials
863,QCOM,2022-09-30 00:00:00-04:00,106.64904022216795,104.44107055664062,121.7670669555664,114.56681060791016,107.64352416992188,0.718148004219175,9.379862816373612,6.731802516660466,85.94903680675068,1.7465026125063206,0.2926696832579185,17250000000.0,11.37,0.8894156384361246,0.7478038042677566,1.141755088688141,Qualcomm,Information Technology
864,RCL,2022-12-30 00:00:00-05:00,49.02947235107422,64.19557189941406,102.89939880371094,91.39339447021484,128.44076538085938,-0.7514813523875915,-5.80230442024547,4.3579835391146,836.3192750087139,0.3738481278432287,-0.2438914027149321,615000000.0,-8.45,1.304221627878446,1.41592675261226,2.0987253965717305,Royal Caribbean Group,Consumer Discretionary
865,REG,2022-12-30 00:00:00-05:00,56.976844787597656,54.85727691650391,57.5545768737793,55.94907379150391,63.72964859008789,0.079197340980829,20.27645721978564,1.6054015456666186,70.43940570626302,0.8120778291553589,0.3944904585048308,953918000.0,2.81,1.1722591104899651,1.075593670187278,1.0101397690527651,Regency Centers,Real Estate
866,REGN,2022-12-30 00:00:00-05:00,720.5640258789062,810.45849609375,717.6177978515625,821.90380859375,877.1627807617188,0.1914225202965054,18.85306190159357,3.6085429287529056,11.919343452170844,5.056537102473499,0.3563982288526152,5259600000.0,38.22,1.0473528962706666,1.2205267763395409,0.99591121965359,Regeneron Pharmaceuticals,Health Care
867,RF,2022-12-30 00:00:00-05:00,19.429405212402344,16.67183494567871,16.397871017456055,16.034467697143555,18.323917388916016,0.1407788298739574,8.521668952808046,1.1477080146788117,14.322443092744717,,0.3133286810886252,,2.28,1.0842797156856057,1.1714244775504257,0.8439717342474228,Regions Financial Corporation,Financials
868,RJF,2022-09-30 00:00:00-04:00,95.09784698486328,103.22686767578124,89.06396484375,101.11983489990234,98.27444458007812,0.1595474730386974,13.62433337892024,2.1647881640770845,35.1977162190738,,0.1390655239148465,,6.98,1.1090824399931665,0.891570729948779,0.936550651533651,Raymond James Financial,Financials
869,RL,2022-03-31 00:00:00-04:00,105.9223175048828,84.40045928955078,80.63644409179688,101.06819915771484,112.31145477294922,0.2366324921135646,13.125442069997868,3.103323419011353,133.75,1.869619186948619,0.0965023719546514,1038300000.0,8.07,0.959916571620744,1.0338714284820671,0.7612790768865088,Ralph Lauren Corporation,Consumer Discretionary
870,RMD,2022-06-30 00:00:00-04:00,204.42344665527344,213.27557373046875,203.75955200195312,211.83058166503903,214.74075317382807,0.2319234599647519,38.57046163307046,8.944142802168733,27.3019334071462,2.802090239504192,0.2178337996387495,1176636000.0,5.3,0.8436688284597217,0.8032698254769595,0.9967522807558116,ResMed,Health Care
871,ROK,2022-09-30 00:00:00-04:00,205.67642211914065,247.42633056640625,277.3123779296875,319.1349792480469,278.0156555175781,0.342016436747872,25.806326489227185,8.80629529692681,153.47079542119167,1.010777672022843,0.1201226740889644,1435700000.0,7.97,1.084074147291192,0.7739405953191767,1.3482943474955618,Rockwell Automation,Industrials
872,ROL,2022-12-30 00:00:00-05:00,35.44440841674805,36.21709442138672,41.82884216308594,36.574951171875,42.95587158203125,0.290877424741378,47.25921122233073,13.77314457161448,26.541177101902864,0.7060151807267955,0.1367296740179158,592881000.0,0.75,1.0569045949643714,1.0524265057427025,1.1801251461006463,"Rollins, Inc.",Industrials
873,ROP,2022-12-30 00:00:00-05:00,425.8534851074219,431.3684997558594,475.3469848632813,479.4740905761719,540.5160522460938,0.2833742782675928,10.008307523088646,2.8358722648662944,41.826809163351584,0.6680726015557477,0.8460292639338769,2124500000.0,42.55,1.203415284264652,1.098341040303189,1.1162217450478589,Roper Technologies,Information Technology
874,ROST,2022-01-31 00:00:00-05:00,94.08119201660156,96.36577606201172,79.79088592529297,93.09873962402344,115.2897720336914,0.4242777798302976,19.31851992127342,8.196873530326114,138.4746246967402,1.7730253581970183,0.0910640082671803,2694365000.0,4.87,0.8596043246886172,0.8007407011063113,0.8481067452951446,Ross Stores,Consumer Discretionary
875,RSG,2022-12-30 00:00:00-05:00,125.47335815429688,131.17359924316406,150.03347778320312,140.1087646484375,162.66098022460938,0.1536237869089407,26.75338126957289,4.107743327558078,124.73053892215567,0.6951661898722977,0.1101324846421434,3668000000.0,4.69,0.9517805125434352,0.9929562234576886,1.1957398625152484,Republic Services,Industrials
876,RTX,2022-12-30 00:00:00-05:00,95.59855651855467,92.74325561523438,93.87876892089844,69.4528579711914,81.7957534790039,0.0715524837537173,27.31387329101562,1.9557480880454952,46.12292102654477,1.0851101907245488,0.0774815875003727,11525000000.0,3.5,1.240065261727793,1.0623546874050167,0.9820103183532644,RTX Corporation,Industrials
877,RVTY,2022-12-30 00:00:00-05:00,139.4568634033203,130.35586547851562,118.26699829101562,110.27361297607422,108.96405792236328,0.0770944818794193,30.990414089626736,2.3880901443594844,62.24486230027431,2.129229004139249,0.1718627993895807,1182792000.0,4.5,1.1659346494695728,0.9869715075092692,0.8480544330705456,Revvity,Health Care
878,SBAC,2022-12-30 00:00:00-05:00,269.786376953125,248.3857879638672,224.6692352294922,194.804916381836,247.79188537597656,-0.0874528908907068,63.93042107893957,-5.593080138201477,-287.5331552418686,0.6928213857202725,0.1752181735469843,1633312000.0,4.22,0.98712722103005,0.87981515075878,0.8327672363494781,SBA Communications,Real Estate
879,SBUX,2022-09-30 00:00:00-04:00,79.53932189941406,94.18047332763672,96.67520904541016,94.98944854736328,87.98625183105469,-0.3769094709760411,28.105767455623344,-10.583500381374035,-273.41097558174255,0.7669201687099806,0.1017540922099949,6244200000.0,2.83,1.1093085336737714,0.937459546823714,1.2154394032944804,Starbucks,Consumer Discretionary
880,SCHW,2022-12-30 00:00:00-05:00,80.41268157958984,50.83327865600586,55.20219039916992,53.67411804199219,67.5714340209961,0.1962139423076923,22.97505187988281,4.160337055062914,103.46918706293708,,0.3459685964743281,,3.5,1.1616899369867866,1.3256428595280785,0.6864862105709484,Charles Schwab Corporation,Financials
881,SHW,2022-12-30 00:00:00-05:00,232.53494262695312,213.21359252929688,261.5580749511719,251.80221557617188,308.6334533691406,0.6512040230811386,30.121106557895484,19.62465683883057,403.2075045936624,0.9911084268626168,0.0912054323239528,3545000000.0,7.72,1.1620161976394754,1.065123728983434,1.1248121236197546,Sherwin-Williams,Materials
882,SJM,2022-04-29 00:00:00-04:00,124.06982421875,120.72026824951172,138.5705108642578,140.32591247558594,143.912841796875,0.0776034692448495,21.28127345090052,1.652211759721932,56.59512782398251,1.0293424825891029,0.07897335883684,1463800000.0,5.83,0.98156848947662,1.1313709919908344,1.116875455046341,J.M. Smucker Company (The),Consumer Staples
883,SLB,2022-12-30 00:00:00-05:00,50.80469512939453,46.53827667236328,47.15618133544922,56.20287704467773,50.410274505615234,0.1945716709075487,21.257194614809425,4.128150800166239,69.13203279615493,1.2483774338492262,0.1224947492079313,6430000000.0,2.39,1.4942256179825706,1.5070029954159003,0.928185494301196,Schlumberger,Energy
884,SMCI,2022-06-30 00:00:00-04:00,4.034999847412109,5.506999969482422,8.210000038146973,10.333999633789062,24.924999237060547,0.2000336706241341,76.13207259268131,15.175528072456656,41.86128404328078,1.909026655347124,0.054880209172304,375717000.0,0.053,1.0194542455283715,0.9030886092160416,2.034696492841888,Supermicro,Information Technology
885,SNA,2022-12-30 00:00:00-05:00,215.51177978515625,229.68199157714844,275.3548278808594,245.1840362548828,279.52789306640625,0.2034454287818267,12.812828762494426,2.606551327595892,28.230647356793785,3.4673734046932894,0.2029246794871795,1349900000.0,16.82,1.1426886286794715,1.1749473432541009,1.2776786384381518,Snap-on,Industrials
886,SNPS,2022-10-31 00:00:00-04:00,292.54998779296875,353.75,371.6199951171875,451.7999877929688,469.4400024414063,0.1785067239574126,46.51033192257055,8.299849038844886,11.8999950142547,1.085842525082907,0.2133134765282251,1333555000.0,6.29,0.7906542527816433,1.0200843093428222,1.2702786211708026,Synopsys,Information Technology
887,SO,2022-12-30 00:00:00-05:00,65.61006927490234,64.1128921508789,65.83499145507812,61.28105926513672,67.06217193603516,0.1162523020257826,20.125788121135688,2.332428469026882,194.471849513286,0.6624268633935385,0.1207349977799788,10309000000.0,3.26,1.0612633531908886,1.0209144187710744,1.0034281655645472,Southern Company,Utilities
888,SPG,2022-12-30 00:00:00-05:00,103.69368743896484,96.35736846923828,105.17900848388672,100.0356216430664,134.01742553710938,0.6817010161464434,15.903939791252276,10.83074513216376,811.1532363620606,0.6599535668477062,0.4043383596207238,4589263000.0,6.52,1.329064155116159,1.278296408246392,1.01432427140906,Simon Property Group,Real Estate
889,SPGI,2022-12-30 00:00:00-05:00,328.57403564453125,335.65631103515625,395.2943420410156,361.1494445800781,436.3296813964844,0.0892601956689018,32.213140749463854,2.8759709341756405,31.69451467516764,0.9446574429071511,0.2904928002861998,6019000000.0,10.2,1.099513901299497,0.9983324523011724,1.2030601720208995,S&P Global,Financials
890,SRE,2022-12-30 00:00:00-05:00,71.8158187866211,70.06681823730469,68.20692443847656,64.80564880371094,71.7746353149414,0.0788280818131564,21.696621989915737,1.6746596731950327,106.57453473373872,0.5972320436407718,0.1481404529399543,4416000000.0,3.31,1.0382737754287947,1.0513677882843335,0.9497480251604078,Sempra,Utilities
891,STE,2022-03-31 00:00:00-04:00,235.4819183349609,201.1799468994141,162.65499877929688,181.1766357421875,188.1184539794922,0.0373353809865843,94.95238642538746,3.544509071796357,50.209817101211264,2.037467117461956,0.0577467980204588,1009397000.0,2.48,0.9951646703671496,1.187976608644505,0.6907325442561569,Steris,Health Care
892,STLD,2022-12-30 00:00:00-05:00,94.4364242553711,108.0461883544922,106.1196060180664,104.87246704101562,115.9217529296875,0.47509279112836,4.514169419472806,2.144437386805416,37.7667917903236,3.758319654223597,0.1735193035066974,5496809000.0,20.92,1.3817290092641243,1.4889599528651327,1.1237146925199055,Steel Dynamics,Materials
893,STT,2022-12-30 00:00:00-05:00,71.6419906616211,69.26838684082031,68.75223541259766,63.55770492553711,74.1768569946289,0.1101186931840736,9.964115530128106,1.052572169496325,67.85359850740343,,0.2287835051546392,,7.19,1.2859539697324365,1.281513355928197,0.9596638388781396,State Street Corporation,Financials
894,STX,2022-06-30 00:00:00-04:00,64.41385650634766,48.542701721191406,48.64510726928711,60.76828384399414,58.49668884277344,15.128440366972477,8.751882677492887,132.37342988460435,5225.688073394495,1.1344585091420534,0.1414115427493354,2379000000.0,7.36,0.7895953026345618,0.6388183975357203,0.7551964075646476,Seagate Technology,Information Technology
895,STZ,2022-02-28 00:00:00-05:00,205.8402862548828,235.908432006836,240.84718322753903,248.2989959716797,216.45315551757807,-0.0034436024855309,-935.637664794922,3.3451261616797736,93.371065215353,1.2337705646954202,-0.0045801353634065,1004100000.0,-0.22,0.953041369010802,1.0218402741481727,1.1700684220627404,Constellation Brands,Consumer Staples
896,SWK,2022-12-30 00:00:00-05:00,69.15786743164062,72.25074005126953,87.99524688720703,79.16240692138672,93.74520874023438,0.1093996149133555,10.230453762077016,1.1147817279502512,77.95533406781232,1.2139529927540644,0.0626939825577964,948600000.0,6.76,1.0088275994391755,0.7302364564266958,1.2723822766234725,Stanley Black & Decker,Industrials
897,SWKS,2022-09-30 00:00:00-04:00,79.4463119506836,85.46783447265625,110.64241027832033,105.0411605834961,94.16624450683594,0.2331687694276833,10.172383092277029,2.3722038291363376,44.14883891022125,2.632569891596708,0.2324674140916963,2214600000.0,7.81,0.925939254028004,0.6323163441655878,1.3926690640117252,Skyworks Solutions,Information Technology
898,SYF,2022-12-30 00:00:00-05:00,31.07687759399414,27.16609573364257,32.52932357788086,29.52923393249512,37.21824645996094,0.2342888215645149,5.05315082829173,1.1669822596859136,110.2384836479453,,0.2583518930957684,,6.15,1.1731294907489842,1.2058315289537154,1.046737378640568,Synchrony Financial,Financials
899,SYK,2022-12-30 00:00:00-05:00,239.12722778320312,275.292724609375,299.9513854980469,269.4254150390625,296.0390319824219,0.141911410688493,38.75643886275577,5.5003867632848,78.52672123254695,1.6301761066158973,0.1278118055179142,4109000000.0,6.17,1.2108775164444363,1.2370287330518188,1.2543588522358058,Stryker Corporation,Health Care
900,SYY,2022-06-30 00:00:00-04:00,78.64745330810547,65.64942932128906,71.4422836303711,72.36260986328125,70.22825622558594,0.98317248563946,29.790702010646008,29.24576366173993,823.9874553267837,1.1980747775956582,0.019800104901218,3252000000.0,2.64,1.0324699102289696,1.1049970709505288,0.908386387555332,Sysco,Consumer Staples
901,T,2022-12-30 00:00:00-05:00,15.87306308746338,16.688289642333984,14.148488998413086,13.561084747314451,15.43956184387207,-0.087425641025641,-14.04695848448087,1.2351685091752274,158.6451282051282,0.589393480853791,-0.0705973944227727,21035000000.0,-1.13,1.221446156305152,0.9058466332166764,0.8913522156452555,AT&T,Communication Services
902,TAP,2022-12-30 00:00:00-05:00,48.22055435180664,48.75648880004883,62.51787185668945,60.77643203735352,58.9035758972168,-0.0138143533732081,-59.53154858247733,0.8242147756768765,52.06584868042585,0.7815370030218641,-0.0163816465750864,872900000.0,-0.81,1.0810107551801502,0.9587610881644508,1.2964983269556685,Molson Coors Beverage Company,Consumer Staples
903,TDG,2022-09-30 00:00:00-04:00,479.4548950195313,575.2234497070312,671.3483276367188,816.8785400390625,770.2504272460938,-0.2295255764643519,35.78021604623368,-7.39577919166094,-525.1258945136497,3.961430575035063,0.1595137226008473,2456000000.0,13.4,1.0057383783434983,0.8028284529980759,1.400232502807945,TransDigm Group,Industrials
904,TDY,2022-12-30 00:00:00-05:00,399.9100036621094,438.4100036621094,411.1099853515625,408.5799865722656,446.2900085449219,0.0965333202761592,24.192982677683567,2.3350765282625736,47.992459481956615,1.8497439936983064,0.1444692778368079,1329600000.0,16.53,1.1850238605373724,1.0661139913065862,1.0280062553746872,Teledyne Technologies,Information Technology
905,TECH,2022-06-30 00:00:00-04:00,85.64756774902344,70.23053741455078,82.06566619873047,71.79405212402344,80.99235534667969,0.1598635538292483,51.67274072339272,8.259715607102446,19.15482115679557,3.4403072413048665,0.2460666118547502,413764000.0,1.6575,0.7842990347585164,0.6824297083776089,0.9581787664987588,Bio-Techne,Health Care
906,TEL,2022-09-30 00:00:00-04:00,106.5279541015625,111.3094482421875,125.74256134033205,137.1356658935547,121.41790008544922,0.2247731901499722,14.26077029472055,3.20510878383705,40.10368450286984,1.569084628670121,0.1491308887660463,3584000000.0,7.47,0.9793761110875358,0.8333413208847692,1.180371275657311,TE Connectivity,Information Technology
907,TER,2022-12-30 00:00:00-05:00,86.5224609375,106.68881225585938,110.51150512695312,99.8237075805664,107.96111297607422,0.2918870604668391,20.50295282879147,5.9910412152787975,5.421014370369283,3.02562903426808,0.2267799666882722,954779000.0,4.22,1.1637033495739344,0.9778024407744632,1.277258084882448,Teradyne,Information Technology
908,TFC,2022-12-30 00:00:00-05:00,37.92874526977539,30.155372619628903,27.55088233947754,26.407712936401367,34.67109680175781,0.1034471361998876,8.561793514621986,0.8389163540878823,104.018904716264,,0.3134231212136384,,4.43,0.999974253372959,0.9274356790955696,0.7263852092279092,Truist Financial,Financials
909,TGT,2022-01-31 00:00:00-05:00,201.35595703125,209.7698211669922,152.5061798095703,152.2569580078125,160.57176208496094,0.541513993919077,14.280564328457448,7.734316678046065,128.3776409136977,0.9919988963995032,0.0655252110749493,11970000000.0,14.1,0.857564748878887,0.8501903673692386,0.7573959174493243,Target Corporation,Consumer Staples
910,TJX,2022-01-31 00:00:00-05:00,68.45659637451172,58.504390716552734,60.127960205078125,69.524658203125,79.26310729980469,0.5468932200566383,25.354294953522857,13.862272604279372,208.3624854239547,1.2666220863584257,0.067621009268795,5385000000.0,2.7,1.0838516243657796,1.0536643341648515,0.878337177012019,TJX Companies,Consumer Discretionary
911,TKO,2022-12-30 00:00:00-05:00,65.6402587890625,86.92241668701172,104.1903076171875,83.83321380615234,81.35990905761719,0.6807243951655428,inf,9.59509747831215,489.24357901693753,1.1656145869084495,0.3396711125846053,603148000.0,0.0,0.9780776086689617,1.1002171124176334,1.5872925766780677,TKO Group Holdings,Communication Services
912,TMO,2022-12-30 00:00:00-05:00,547.26708984375,559.8325805664062,519.1878051757812,504.0296020507813,528.9024047851562,0.1580335622356632,31.04180883969087,4.902979521543442,78.42102869616626,1.4831863609641387,0.154736724924858,11942000000.0,17.63,1.086336858389917,1.0147153934869126,0.9486916969351438,Thermo Fisher Scientific,Health Care
913,TMUS,2022-12-30 00:00:00-05:00,136.90744018554688,141.3765106201172,135.8317413330078,136.9563446044922,157.47280883789062,0.0371827265418628,66.45992242016838,2.467417306652587,160.49155851613642,0.7706329318567617,0.0325495469454952,20161000000.0,2.06,1.0434524582755291,1.0405828092359892,0.9921427645570003,T-Mobile US,Communication Services
914,TPL,2022-12-30 00:00:00-05:00,758.957763671875,549.6944580078125,427.99700927734375,593.8367919921875,513.0729370117188,0.5775255632453385,39.40590673270378,22.76266134231673,0.2529477142195431,11.14848191498724,0.6687852662932897,577683000.0,19.26,1.3206382558195475,1.5798653614075715,0.5639273089541547,Texas Pacific Land Corporation,Energy
915,TPR,2022-06-30 00:00:00-04:00,27.994712829589844,26.3065242767334,35.525760650634766,39.523040771484375,40.4893684387207,0.3746663749726537,8.831139693876922,3.308410385155203,142.69962809013344,1.7523148148148149,0.1281023262772084,1311700000.0,3.17,0.7849156418366178,0.757955507861882,1.2690167049196333,"Tapestry, Inc.",Consumer Discretionary
916,TRGP,2022-12-30 00:00:00-05:00,69.94434356689453,68.46378326416016,73.24890899658203,83.02378845214844,84.63909149169922,0.4484750722136774,18.026892671880034,6.063749783662575,433.8447687286641,0.7684481690416408,0.0571195138032852,3205300000.0,3.88,1.2244087000630115,1.244696163362262,1.0472456525013845,Targa Resources,Energy
917,TRMB,2022-12-30 00:00:00-05:00,50.560001373291016,51.310001373291016,52.93999862670898,53.86000061035156,53.20000076293945,0.1110315539973334,28.088889651828342,3.1233302907504354,40.12394449656807,1.038369468572601,0.1223240758371188,812000000.0,1.8,0.9316381232139476,0.8682809852440067,1.0470727292083348,Trimble Inc.,Information Technology
918,TROW,2022-12-30 00:00:00-05:00,98.38565826416016,100.71971893310548,103.35285186767578,97.85067749023438,101.6838836669922,0.1762430001696928,14.684426606591067,2.527674980687909,3.7287176876520167,5.531919593549812,0.2401054189014241,3141800000.0,6.7,1.0491853188323943,0.9798854435150514,1.050487041865268,T. Rowe Price,Financials
919,TRV,2022-12-30 00:00:00-05:00,179.27908325195312,164.19818115234375,167.8831329345703,158.8665771484375,186.32449340820312,0.1318181818181818,15.231867735934845,1.9931909209412413,33.821892393320965,,0.0770273200346921,,11.77,1.2299076273997716,1.12041796695267,0.9364344997780708,Travelers Companies (The),Financials
920,TSCO,2022-12-30 00:00:00-05:00,43.8843879699707,45.141204833984375,43.32098007202149,39.78437423706055,42.13166046142578,0.5330510532624108,22.62081854122201,12.048409023159474,209.07611377897547,1.328911309260285,0.0766443991809199,1778005000.0,1.94,1.2102968431199412,1.1605361541004444,0.9919391461608508,Tractor Supply,Consumer Discretionary
921,TSLA,2022-12-30 00:00:00-05:00,123.18000030517578,195.27999877929688,261.7699890136719,250.22000122070312,248.47999572753903,0.2814736936292054,34.027624393694964,9.575217006542722,12.857909806728705,1.53195552061103,0.1544646583683189,17657000000.0,3.62,0.4643920840911433,0.5487511661275267,2.12510138305847,"Tesla, Inc.",Consumer Discretionary
922,TSN,2022-09-30 00:00:00-04:00,60.54865646362305,57.584991455078125,54.38160705566406,48.03340148925781,47.93902206420898,0.1643487970764389,6.787965971258189,1.115580260699176,42.23429093493046,1.8125352907961605,0.0607709920798768,5716000000.0,8.92,0.7707131840340409,0.7514870694226445,0.8981473262029559,Tyson Foods,Consumer Staples
923,TT,2022-12-30 00:00:00-05:00,164.14720153808594,179.3440399169922,188.3968811035156,200.6031036376953,241.942138671875,0.288489964852347,21.94481303985106,6.3328478864265,79.43205334559669,1.1217556446507702,0.1098382285810764,2719200000.0,7.48,1.165137851169779,1.30484730173509,1.1477314072442146,Trane Technologies,Industrials
924,TTWO,2022-03-31 00:00:00-04:00,153.74000549316406,122.52999877929688,109.0,104.12999725341795,119.3000030517578,0.1097199254534477,42.94413561261566,4.712441699205773,6.567446255610678,1.839002375296912,0.1192650079890436,747000000.0,3.58,0.8650686722775829,0.9978581046578376,0.7089891772174198,Take-Two Interactive,Communication Services
925,TXN,2022-12-30 00:00:00-05:00,154.61221313476562,173.6397247314453,170.96876525878906,152.07620239257812,164.52130126953125,0.6001920834190848,16.43062838839167,9.82169920853351,59.923166632366055,4.69715242881072,0.4368384262033153,11225000000.0,9.41,1.075961704992009,1.091013651094759,1.1057907168754997,Texas Instruments,Information Technology
926,TXT,2022-12-30 00:00:00-05:00,70.63729095458984,70.15765380859375,67.51359558105469,78.02616119384766,80.3232192993164,0.121045972163644,17.615284527329138,2.134839076111492,50.00702938282019,2.1896457765667576,0.0669049654207786,1520000000.0,4.01,1.2155770703891648,1.1600072994013075,0.9557783809186104,Textron,Industrials
927,TYL,2022-12-30 00:00:00-05:00,322.4100036621094,344.1000061035156,416.4700012207031,386.1400146484375,418.1199951171875,0.0625821857963891,83.31007846566133,5.208778784421736,39.86352632936656,0.9522836477669314,0.0887685898419849,388013000.0,3.87,0.9277985716895234,0.969712442879362,1.2917403197487944,Tyler Technologies,Information Technology
928,UAL,2022-12-30 00:00:00-05:00,37.70000076293945,43.709999084472656,54.869998931884766,42.29999923706055,41.2599983215332,0.1068735498839907,16.90582993853787,1.804636057402308,528.3207656612528,1.0033013205282113,0.0163941719497275,5119000000.0,2.23,1.1589302852028671,1.0643704887594587,1.4554376079966576,United Airlines Holdings,Industrials
929,UBER,2022-12-30 00:00:00-05:00,24.729999542236328,31.190000534057617,43.16999816894531,45.9900016784668,61.56999969482422,-1.2453678474114442,-5.3182794714486725,6.653946667023121,151.7574931880109,1.0447305997966791,-0.2867584778994259,-7914000000.0,-4.65,0.9332075298957104,1.2086999339606144,1.7456530112430992,Uber,Industrials
930,UDR,2022-12-30 00:00:00-05:00,34.853633880615234,36.25464630126953,39.46329879760742,33.08722686767578,35.94010925292969,0.0212108826439666,134.05243800236627,2.744517903673188,138.51691704784065,0.112930450825287,0.0572853578456635,935333000.0,0.26,0.9375076508061756,0.8564673567582773,1.1322574420689018,"UDR, Inc.",Real Estate
931,UHS,2022-12-30 00:00:00-05:00,139.33189392089844,123.7871322631836,156.4774169921875,124.88494110107422,151.63882446289062,0.1141119234561737,15.244189706881668,1.7375238434275166,89.03310519134774,1.3253838370805973,0.0504209526268772,1575010000.0,9.14,1.600205877732145,1.403927073467731,1.1230552780592895,Universal Health Services,Health Care
932,ULTA,2022-01-31 00:00:00-05:00,363.739990234375,396.7999877929688,394.2799987792969,419.3699951171875,513.9600219726562,0.6420830638548418,20.23025529668381,12.992194603163764,120.28060933727504,1.46416454323143,0.1142219532657644,1575469000.0,17.98,0.9961930966235338,1.0832042985618933,1.0839610968407505,Ulta Beauty,Consumer Discretionary
933,UNH,2022-12-30 00:00:00-05:00,512.0762329101562,455.6261291503906,467.7937622070313,492.6246337890625,516.1483764648438,0.2587049323664043,24.17734810718396,6.255110081580112,74.09221827907217,0.7739950917220435,0.0620677315663156,31835000000.0,21.18,1.0530142733559942,1.0386523930203846,0.9135236750757492,UnitedHealth Group,Health Care
934,UNP,2022-12-30 00:00:00-05:00,196.52169799804688,189.52525329589844,196.83154296875,197.02557373046875,238.9872589111328,0.5753514757872236,17.530927564500168,10.082178701864777,287.40442325084274,0.7159420289855073,0.2813266331658291,12589000000.0,11.21,1.0694267303311895,0.9823595833513216,1.0015769560369348,Union Pacific Corporation,Industrials
935,UPS,2022-12-30 00:00:00-05:00,157.24755859375,174.37351989746094,165.140869140625,144.90252685546875,147.87860107421875,0.5836450015162236,11.91269383285985,6.953988363971053,118.87698372586676,1.2247519294377067,0.1150909924455341,18717000000.0,13.2,1.086208835587727,0.968448618984526,1.050196513916958,United Parcel Service,Industrials
936,URI,2022-12-30 00:00:00-05:00,346.4814453125,377.7187194824219,437.4886779785156,438.0352478027344,566.9044189453125,0.2980741999433588,11.685714850337268,3.483458314526692,173.08128009062588,1.1137014314928426,0.1808108572410239,5464000000.0,29.65,1.315785588236078,1.4631755627364362,1.2626614237615847,United Rentals,Industrials
937,USB,2022-12-30 00:00:00-05:00,39.00846862792969,32.135345458984375,30.402198791503903,30.8763427734375,40.877140045166016,0.1147421502580467,10.571400712176068,1.1449123085453894,136.68203128077846,,0.2408617267614952,,3.69,1.0937075086588348,0.9694767310950192,0.7793744198518341,U.S. Bancorp,Financials
938,V,2022-09-30 00:00:00-04:00,174.23013305664062,204.2159423828125,218.99497985839844,234.3421325683593,227.39764404296875,0.4203648014389702,24.89001900809152,10.459390242235584,63.09547230263343,1.4484726418261162,0.5103036506311839,19535000000.0,7.0,0.9038783187611305,0.7961800827115325,1.256929528753948,Visa Inc.,Financials
939,VICI,2022-12-30 00:00:00-05:00,28.704486846923828,28.534730911254883,28.542705535888672,26.78544044494629,29.732341766357425,0.0509552975641933,22.60195814718412,1.1512292157638564,66.42296943274843,28.96607285457725,0.4297444108252518,1682278000.0,1.27,1.0983607299177591,1.113743512193151,0.9943637687517218,Vici Properties,Real Estate
940,VLO,2022-12-30 00:00:00-05:00,118.3637924194336,128.77671813964844,111.2630386352539,135.48997497558594,125.3026885986328,0.4892831373880565,4.075888168713278,1.9893918678364968,53.99601035609693,1.3821086993872058,0.0653577725744544,18342000000.0,29.04,1.1955988382926916,1.2125276877745184,0.9400090072442764,Valero Energy,Energy
941,VMC,2022-12-30 00:00:00-05:00,172.0061492919922,167.52078247070312,222.4623107910156,199.7348480224609,224.9043731689453,0.0830759460785728,39.90861932528821,3.3166904635005854,65.29601939785815,1.9882918670290608,0.078685476815398,1530700000.0,4.31,1.112816159071412,1.2378445991717464,1.2933394922233516,Vulcan Materials Company,Materials
942,VRSK,2022-12-30 00:00:00-05:00,174.0156707763672,188.7120513916016,223.7195281982422,234.14938354492188,237.0722045898437,0.5455324987137712,29.0026117960612,15.809824757279117,226.119019036186,0.3988875474301483,0.3821786143372046,1741200000.0,6.0,1.0362786472126728,1.0226540284275192,1.2856288541968728,Verisk Analytics,Industrials
943,VRSN,2022-12-30 00:00:00-05:00,205.44000244140625,206.1000061035156,225.97000122070312,202.52999877929688,205.9600067138672,-0.4313148124439892,32.92307731432793,-14.202739894809802,-114.9020611957496,0.9299847792998478,0.4728752894939996,1002400000.0,6.24,1.1827288776672904,1.2277535420625254,1.0999318464530892,Verisign,Information Technology
944,VRTX,2022-12-30 00:00:00-05:00,288.7799987792969,312.1600036621094,351.9100036621094,347.739990234375,406.8900146484375,0.2387746447490422,22.525740934422533,5.378028541096683,6.4667533979745135,4.826519820575472,0.3719753210834537,4435500000.0,12.82,0.997375113133952,1.0248056709692055,1.218609339807707,Vertex Pharmaceuticals,Health Care
945,VST,2022-12-30 00:00:00-05:00,22.29732322692871,22.8524169921875,25.637948989868164,32.606937408447266,38.0694580078125,-0.2503059975520196,-7.082713223020981,1.7728458416278212,272.0522235822113,1.0753603560027087,-0.0893793706293706,1049000000.0,-3.148133,1.1136918090209451,1.0309282405310918,1.1498220135843489,Vistra Corp.,Utilities
